Gender,Age,Marital_Status,city_name,PIN,Model_Name,New_Policy_Campaign_Type,Policy_Source,Renewed
Female,57,M,Vadodara,390019,PASSION PRO (PPRFDRSCC),COMP,Dealer,1
Male,37,,Sangod,325601,SHINE 100,SAOD,CT12OD_1,1
Male,54,M,Weir,321408,Hero Maestro,COMP,Dealer,1
Male,49,S,Jamnagar,361120,SPLENDOR PLUS SPOKE,COMP,Dealer,1
Male,43,M,NAWASHAHAR,144502,Splendor I Smart HSPGCDRS,COMP,Dealer,1
Male,42,M,Udaipur,313001,PASSION-PRO,COMP,Dealer,1
Male,28,,Hyderabad,500023,HF DELUXE BS-6 I3S,SAOD,QR,1
Male,66,M,Channarayapatna,573116,Splendor I Smart HSPGCDRS,COMP,Dealer,1
Male,37,,Chapra,841302,SPL + BS6 DRSC,SAOD,CT_mon4,1
Male,51,M,Ghazipur,203304,Splendor PRO DRK CAST,COMP,Dealer,1
Male,42,M,PALAMPUR,176063,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,23,M,NORTH 24 PARAGANAS,743248,Hero Maestro HMARADSSDX,COMP,Dealer,1
Female,24,,Datia,475661,MAESTRO EDGE HMASMDRVCFI,SAOD,CT12OD_1,1
Male,50,S,Ernakulam,683594,XPULSE 200 BS6,SAOD,Dealer,1
Male,51,M,Pali,306101,SPLENDOR  + BS6 DRS FI,SAOD,Dealer,1
Male,31,M,PAHARI,321204,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,61,M,Karnal,132001,SPLENDOR PLUS,COMP,Dealer,1
Female,43,,Hyderabad,500016,PLEASURE,COMP,CT_mon3,1
Male,62,,Belgaum,590014,HF DELUXE DRS CAST,COMP,CTEMAIL,1
Male,41,M,Kheda,387110,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,1
Male,53,M,Harda,461331,SUPER SPL BS6,SAOD,Dealer,1
Male,71,M,Jaipur,302015,PASSION PRO DRSCCR,COMP,Dealer,1
Male,39,M,HATIA,834004,PASSION PR O,COMP,Dealer,1
Male,63,,Thiruvananthapuram,695501,SPLENDOR + IBS DRS CAST,COMP,CT12OD_2,1
Male,60,,Rewa,486001,Splendor ISMART IBS DRS C,COMP,MOBILE,1
Male,66,,PONDICHERRY,605110,PLEASURE (PLNDDRSCC),COMP,CTEMAIL,1
Male,44,,KHAIRA,756049,GLAMOUR FI (HGLRKDSSCFI),COMP,CTEMAIL,1
Male,60,M,Hyderabad,500013,HF DELUXE - (HFNDPDRSCCR),COMP,Dealer,1
Male,37,S,Rampur,244924,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,47,M,Purulia,723133,SPLENDOR +,COMP,Dealer,1
Male,28,M,Hansi,125033,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,61,M,Pilibhit,262001,HF DELUXE BS6 DRUM SELF CAST,COMP,Dealer,1
Male,61,S,Dhenkanal,759121,XTREME 125R ABS DSS,SAOD,Dealer,1
Male,28,M,Howrah,711303,GLAMOUR - DSS,COMP,Dealer,1
Male,38,M,Balotra,344022,SPLENDOR PRO DRK CCR,COMP,Dealer,1
Male,20,S,BANGALORE,562110,SPLENDOR PLUS DRK CAST,COMP,DIRECT,1
Female,57,M,SAPOTRA,322203,Splendor plus DRS C F1,SAOD,Dealer,1
Male,66,S,Ballia,221715,GLAMOUR XTEC Fi DRSC,SAOD,Dealer,1
Male,52,M,Ernakulam,682303,DESTINI-125,COMP,Dealer,1
Male,49,M,Dhanbad,826001,PASSION PRO DRSCCR,COMP,Dealer,1
Male,26,M,Hathin,121103,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,32,M,Bidar,585403,Pleasure Plus XTEC DRS,SAOD,Dealer,1
Female,36,M,AHMADABAD,382115,Pleasure HPLNDRSMCR,COMP,Dealer,1
Male,45,M,BASTAR,494001,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,43,S,Jammu,180017,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,28,M,NISSING,131320,SPLENDOR +(SPPCDRKCC),COMP,Dealer,1
Male,40,M,Ferozepur,152002,SPLENDOR + IBS DRS CAST,COMP,Dealer,1
Male,48,,Indore,452001,HF DELUXE IBS DRS,COMP,CT4COMP2,1
Male,45,M,Deoria,274001,HF DELUX (HFNDJDRSCCR),COMP,Dealer,1
Male,29,M,Nuh,122107,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,66,M,LIMTARA,491335,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,35,S,Kharagpur,721301,GLAMOUR XTEC,SAOD,Dealer,1
Male,52,M,Jodhpur,342602,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,42,,KOREA,497557,SUPER SPL BS6,SAOD,CT4SAON3,1
Male,72,M,Lucknow,206001,SPLENDOUR PLUS(SPPFDRKCC),COMP,Dealer,1
Male,42,M,Ranchi,834001,PASSION PRO -  PPRJDRSCC,COMP,Dealer,1
Male,26,M,BASOPATTI,847225,SPPDIRSCC(SP+13S IBS),COMP,Dealer,1
Male,61,M,Mahrajganj,273155,HF DELUXE IBS DRS,COMP,Dealer,1
Male,31,M,Dhanbad,828116,GLAMOUR BS6 FI DRS,SAOD,Dealer,1
Male,40,M,Belgaum,591201,HF DELUXE DRS CAST(FNDCDR,COMP,Dealer,1
Male,59,,Jaipur,303107,Splendor + I3S DRSC FI,SAOD,MOBILE,1
Male,41,,Khagaria,851214,SUPER SPL BS6,SAOD,MOBILE,1
Male,23,M,Bharatpur,321001,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,41,M,Chitalwana,343041,SPLENDOR PLUS SELF,COMP,Dealer,1
Male,23,S,Mainpuri,205262,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,1
Female,50,M,Muzaffarpur,843113,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,32,S,Sirsa,125055,HF DELUXE_HFNDTD,COMP,Dealer,1
Male,40,M,Erode,638401,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,1
Male,29,,MEDCHAL,501401,XTREME 125R ABS DSS,SAOD,CT1TD5,1
Male,30,M,Gorakhpur,273158,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,26,M,Bairad,473793,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,54,M,Vadodara,391440,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,44,M,SINDHARI,304033,HF DELUXE_HFND,COMP,Dealer,1
Male,43,M,Mainpuri,205121,HF DELUXE /HAR057,COMP,Dealer,1
Male,32,M,Nuh,122107,MAESTRO EDGE 125,COMP,Dealer,1
Male,23,M,Cuddalore,607002,HF DELUXE DRS CAST(FNDCDR,COMP,Dealer,1
Male,42,S,Samastipur,848117,GLAMOUR- XTEC HGLMPDSSCFI,SAOD,Dealer,1
Male,46,M,Tijara,301411,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,32,M,DAHOD,369152,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,44,M,Azamgarh,276204,SPL + BS6 DRSC,SAOD,Dealer,1
Male,41,M,SAWAI MADHOPUR,322201,Splendor plus DRS C F1,SAOD,Dealer,1
Male,20,M,Mysore,571604,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,43,M,Kaimur,821108,SPL + BS6 DRSC,SAOD,Dealer,1
Male,21,M,BABRA,365421,Splendor plus DRS C F1,SAOD,DIRECT,1
Male,44,M,Pilibhit,262202,SPL + BS6 DRSC,SAOD,Dealer,1
Male,50,S,Basti,272127,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,28,,Deoria,274509,SPL + BS6 DRSC,SAOD,CT4SAON1,1
Male,44,M,Nanded,431601,SPL + BS6 DRSC,SAOD,Dealer,1
Male,36,M,BHIWADI,301019,HF 100 FI DRUM KICK CAST-,SAOD,Dealer,1
Male,34,,Faridabad,121001,HF DELUXE DRS CAST FI,SAOD,MOBILE,1
Male,25,S,Ratlam,457118,HF DELUXE E20 DRUM KICK,SAOD,Dealer,1
Male,20,,Baddi,173205,Xtreme 160R 4V,SAOD,CTPD2,1
Male,33,,Pune,411017,Splendor + I3S DRSC FI,SAOD,CT1SAON4,1
Male,23,S,Auraiya,206247,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,48,M,SHAHBAD MARKANDA,136135,Splendor plus DRS C F1,SAOD,DIRECT,1
Male,38,,Morena,476001,SPL + BS6 DRSC,SAOD,MOBILE,1
Male,43,M,UDHAM SINGH NAGAR,262401,DESTINI PRIME DRS CAST,SAOD,Dealer,1
Male,27,,Mumbai,400056,XTREME 125R ABS DSS,SAOD,MOBILE,1
Female,25,M,SUKMA,494111,SPL + BS6 DRSC,SAOD,Dealer,1
Male,28,,Mumbai,400052,XTREME 125R ABS DSS,SAOD,MOBILE,1
Male,42,S,Ballia,277001,XTREME 160 R DOUBLE DISK,SAOD,Dealer,1
Female,37,,Jaipur,302029,HF DELUXE DRS CAST FI,SAOD,CT7SAON2,1
Male,56,M,New Delhi,110086,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,22,,Nizamabad,503311,HF DELUXE I3S DRSC FI,SAOD,CT1SAON4,1
Male,24,M,Sirohi,307027,SPL + BS6 DRSC,SAOD,Dealer,1
Male,26,S,Haveri,581104,HF100 DRKCF BS6,SAOD,Dealer,1
Male,23,S,Sheohar,843334,HF DELUXE,SAOD,Dealer,1
Male,44,S,ISMAILABAD,136129,Splendor plus DRS C F1,SAOD,Dealer,1
Male,29,M,REWARI,123035,HF DELUXE BS6 DRUM KICK CAST,SAOD,Dealer,1
Male,20,M,Mathura,281001,Splendor plus DRS C F1,SAOD,Dealer,1
Male,37,M,Muzaffarnagar,251308,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,1
Male,20,M,Gautam Buddha Nagar,201301,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,30,M,Ranchi,824006,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,60,M,Nagaur,341505,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,28,M,Mathura,281403,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,46,,Samastipur,848209,Splendor + I3S DRSC FI,SAOD,CT7SAON3,1
Female,35,,CHITTAURGARH,312022,DESTINI PRIME DRS CAST,SAOD,CT12OD_1,1
Male,47,M,Ranchi,834002,DESTINI PRIME DRS CAST,SAOD,Dealer,1
Male,40,,Shivpuri,473865,VIDA V1 PRO,SAOD,CT12OD_1,1
Male,45,M,Baran,325205,HF DELUXE DRS CAST FI,SAOD,Dealer,1
Male,37,M,Deoria,274001,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Female,24,,BENGALURU,560078,Harley Davidson X 440 S,SAOD,CT1SAON4,1
Male,30,M,Mathura,281403,DESTINI PRIME DRS CAST,SAOD,Dealer,1
Male,30,M,Weir,321408,Splendor plus DRS C F1,SAOD,Dealer,1
Female,50,M,Barabanki,225403,HF DELUXE-BS-6,SAOD,Dealer,1
Male,41,M,Hassan,573217,XPULSE 200 4V XPLZPDSSF,SAOD,Dealer,1
Male,43,M,Lucknow,226003,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,1
Male,35,M,Ratlam,457226,Passion Plus I3S DRS CAST,SAOD,Dealer,1
Male,41,M,Saharanpur,247001,GLAMOUR XTEC,SAOD,Dealer,1
Male,45,,Bhiwani,127021,SPLENDOR+ BS6 13S DRS,COMP,MOBILE,1
Male,52,M,Afzalgarh,246722,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,22,,Patna,800001,SUPER SPL BS6,COMP,MOBILE,1
Male,29,M,NALANDA,801302,Maestro Edge -VX,COMP,Dealer,1
Male,41,S,Sikar,332401,SPLENDOR + BS6 DRS -CAST,COMP,Dealer,1
Male,27,M,Hanumangarh,335525,HF DELUXE BS4 HFNDMDRSCCR,COMP,Dealer,1
Female,44,M,Modasa,383250,Splendor + I3S DRSC FI,SAOD,Dealer,1
Female,36,M,Begusarai,851210,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,1
Male,49,M,Kashipur,244713,SPL + BS6 DRSC,SAOD,Dealer,1
Male,32,M,Ganaur,131101,SPLENDOR +SELF BSIV,COMP,Dealer,1
Male,32,M,Mysore,571434,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,49,M,Chittoor,517415,DESTINI125BS6 FI VX DRS C,SAOD,Dealer,1
Male,39,M,Dindigul,624612,Splendor + I3S DRSC FI,SAOD,Dealer,1
Male,34,M,Patna,800024,PLEASURE HPLNFDRSCCR,COMP,Dealer,1
Male,45,S,Dhanbad,826001,SUPER SPLENDOR DRM S C,COMP,Dealer,1
Male,28,M,Faizabad,224001,SPLENDOR PRO(SPRBDRSCC),COMP,Dealer,1
Male,52,M,VAISHALI,844502,GLAMOUR HGLRJDRSCCR,COMP,Dealer,0
Male,19,M,Talaja,364270,SPLENDOR+ HSPPEDRSCFI,SAOD,Dealer,0
Male,33,M,SUJANGARH,331507,Splendor plus DRS C F1,SAOD,Dealer,0
Male,26,M,Jaipur,303004,Splendor + I3S DRSC FI,SAOD,DIRECT,0
Male,29,M,Mandla,451995,SPLENDOR  + BS6 DRS CAST,SAOD,Dealer,0
Male,29,M,Radhanpur,384245,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,53,S,Dholpur,308029,SPLENDOR  + BS6 DRS CAST,SAOD,Dealer,0
Female,55,M,NAGARKURNOOL,509215,HF DELUXE_HFND,COMP,Dealer,0
Male,22,M,Jagadhri,135001,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,0
Female,52,,TRICHY,620018,XOOM ZX HXOMPDSZCFI,SAOD,Dealer,0
Male,43,S,Jammu,180010,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,51,M,Chitradurga,577531,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,60,M,Rampur,244921,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,65,M,Bhind,477660,SPPDIRSCC(SP+13S IBS),COMP,Dealer,0
Male,38,M,Mahrajganj,273157,SPLENDOR PRO DRS,COMP,Dealer,0
Male,51,M,Saharanpur,247001,SUPER SPLENDOR SELF,COMP,Dealer,0
Male,47,M,BABRA,365421,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,24,M,Patiala,147001,SPLENDOR PLUS,COMP,Dealer,0
Male,32,S,Belgaum,590014,SPLENDOR PRO DRS,COMP,Dealer,0
Male,44,S,Gorakhpur,273209,PASSION PRO DRSCC189,COMP,Dealer,0
Male,40,M,Firozabad,205147,SPLENDOR  + BS6 DRS CAST,SAOD,Dealer,0
Male,40,M,Perambalur,621104,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,25,M,Tiruvannamalai,606704,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,50,M,Suryapet,508213,HF DELUXE HFNDEDRSCCR,COMP,Dealer,0
Male,55,S,Jammu,181122,MAESTRO EDGE FI,SAOD,Dealer,0
Male,40,M,REODAR,307514,Splendor Plus DRK SCR,COMP,Dealer,0
Male,40,M,VALPARAI,622127,SPLENDOR PLUS SELF,COMP,Dealer,0
Male,28,M,Muzaffarpur,844127,Splendor + I3S DRSC FI,SAOD,Dealer,0
Female,25,,24 Parganas,700104,XOOM ZX DSSC SPORTS,SAOD,CTPD2,0
Male,25,S,Amritsar,143001,SPLENDOR +SELF BSIV,COMP,Dealer,0
Male,35,,Dholpur,328027,SPLENDOR +BS6 DRS CAST FI,SAOD,MOBILE,0
Male,31,,Mumbai,400022,XTREME160 R,SAOD,MOBILE,0
Male,26,M,Nathdwara,313301,PASSION X-TEC,SAOD,Dealer,0
Male,26,M,KATHUMAR,321606,Splendor plus DRS C F1,SAOD,Dealer,0
Male,31,M,Dholpur,328027,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,0
Male,36,M,Sitamarhi,843318,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,0
Male,34,M,Hardoi,241404,SPL + BS6 DRSC,SAOD,Dealer,0
Male,59,,MUZAFFAR NAGAR,251314,SPLENDOR+XTEC I3S DRSC FI,SAOD,MOBILE,0
Male,36,,Hyderabad,500036,GLAMOUR BS6 FI DRS,SAOD,CT12OD_4,0
Male,29,M,Vellore,632001,PLEASURE+ BS6 FI DRS CAST,SAOD,Dealer,0
Male,36,,Ferozepur Jhirka,122108,Splendor + I3S DRSC FI,SAOD,MOBILE,0
Male,28,S,Satna,485001,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,0
Male,27,,Vadodara,390019,SPLENDOR +BS6 DRS CAST FI,SAOD,CT12OD_2,0
Male,45,M,Ghaziabad,201009,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Female,40,M,Alwar,301607,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,26,,Gonda,271001,Splendor plus DRS C F1,SAOD,CT1SAON3,0
Male,25,M,BAKSA,781343,Super Splendor BS6 FI DIS,SAOD,Dealer,0
Male,26,M,Kotputli,303105,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,37,,Satna,485771,Splendor + I3S DRSC FI,SAOD,CT12OD_2,0
Male,26,,Panipat,132103,PLATINA 110H ES DISC,SAOD,CTPSC1,0
Male,41,M,Kheda,387130,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,33,S,New Delhi,110093,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,48,M,Sonipat,131001,SPLENDOR +SELF BSIV,COMP,Dealer,0
Male,26,M,Samastipur,848302,PASSION PR O,COMP,Dealer,0
Male,67,,Jodhpur,342027,Splendor plus DRS C F1,SAOD,CTEMAIL,0
Male,27,M,Chandauli,232108,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,27,M,PANRUTI,607302,SPLENDOR PRO DRS CAST,COMP,Dealer,0
Male,42,M,Karnal,132114,HF DELUXE IBS DRS,COMP,Dealer,0
Male,36,S,Barabanki,225001,Splendor+ BS6,SAOD,Dealer,0
Male,41,,Bharuch,392012,GLAMOUR XTEC Fi DRSC,SAOD,CTWB231,0
Male,45,,Hagaribommanahalli,562128,Splendor I Smart HSPGCDRS,COMP,CT4COMP2,0
Male,46,M,Srikakulam,532403,GLAMOUR XTEC,SAOD,Dealer,0
Male,42,M,Visakhapatnam (Urban),530004,GLAMOUR XTEC Fi DRSC,SAOD,Dealer,0
Male,66,M,Indore,452015,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,0
Male,42,M,BERHAMPUR,760001,PASSION PRO 110,COMP,Dealer,0
Male,45,M,BURDWAN,713325,PLEASURE HPLNFDRSMCR,COMP,Dealer,0
Male,29,M,Bilaspur,135102,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,39,M,Bharatpur,321642,Splendor plus DRS C F1,SAOD,Dealer,0
Male,50,,Gwalior,474001,SPLENDOR PLUS SELF,COMP,CT_MON4,0
Male,68,M,Bharatpur,321001,PLEASURE DRS CCR,COMP,Dealer,0
Female,41,M,Hubli,580023,HF DELUXE BS6 I3S DRS,COMP,Dealer,0
Male,36,M,MULANTHURUTHY,682313,PASSION PRO (PPRJDRSCC),COMP,Dealer,0
Male,39,,GURGAON,122001,SPLENDOR +,COMP,MOBILE,0
Male,31,M,Hissar,125121,HF DELUXE IBS DRS,COMP,Dealer,0
Male,48,,TRICHY,620014,PASSION PRO CAST SELF,COMP,MOBILE,0
Male,26,M,Barabanki,225001,PASSION X-TEC,SAOD,Dealer,0
Male,27,,GURGAON,122505,HF DELUXE BS6 DRUM SELF CAST,SAOD,MOBILE,0
Male,43,S,Bharatpur,301204,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,55,M,Ahmedabad,380060,SPLENDOR +HSPPEDRSCFI,SAOD,Dealer,0
Male,64,,GAUTAM BUDH NAGAR,201301,DUET VX,COMP,CTEMAIL,0
Male,56,M,Tonk,304802,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,0
Male,30,M,PARAVOOR,683501,PASSION PRO CAST SELF,COMP,Dealer,0
Male,26,M,LADWA,136132,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,36,M,GURGAON,122504,Splendor plus DRS C F1,SAOD,Dealer,0
Male,39,M,Nuh,122107,SPLENDOR + IBS DRS CAST,COMP,Dealer,0
Male,45,M,Mathura,281004,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,44,M,Faridabad,121005,SPLENDOR PLUS,COMP,Dealer,0
Male,30,M,Reni,306705,SPLENDOR+ XTEC DRS CAST,SAOD,Dealer,0
Male,46,M,Veraval,362265,HF DELUXE I3S DRSC FI,SAOD,DIRECT,0
Male,46,,SIKRI,301024,Splendor I Smart HSPGCDRS,COMP,CT2day_1,0
Male,63,M,Jaipur,302029,HF DELUXE-BS-6,SAOD,Dealer,0
Male,53,M,Manpur,454449,SPLENDOR PRO GTR (DRU KC),COMP,Dealer,0
Male,47,M,Kollam,681322,GLAMOUR- XTEC HGLMPDSSCFI,SAOD,Dealer,0
Male,37,M,Heggadadevankote,571114,SPLENDOR PLUS HSPPBDRKSCR,COMP,Dealer,0
Male,33,M,Faridabad,121001,GLAMOUR XTEC,SAOD,Dealer,0
Female,28,S,Saroornagar,500035,Pleasure HPLNDRSMCR,COMP,Dealer,0
Male,38,M,Satna,485113,HF DELUXE-BS-6,SAOD,Dealer,0
Male,30,M,GURGAON,122001,SPLENDOR PRO DRS,COMP,Dealer,0
Male,35,M,Chengalpattu,603406,SPLENDOR PRO NEW C,COMP,Dealer,0
Female,34,M,Khargone,451001,DESTINI 125(DESCDRVCF),SAOD,Dealer,0
Male,58,M,Shimoga,577216,HF DELUXE_HFND,COMP,Dealer,0
Male,42,M,KELWARA,325216,LIVO SELF ALLOY (AHO),COMP,Dealer,0
Male,51,M,DELHI,110094,SUPER SPLENDOR  IBS DRS,COMP,Dealer,0
Male,29,M,Surat,394327,SPLENDOR PLUS DRK CAST,COMP,DIRECT,0
Male,44,,Gautam Buddha Nagar,201301,SPLENDOR + BS6-I3S DRS,SAOD,MOBILE,0
Male,36,M,New Delhi,110094,SPLENDOR+ BS6 13S DRS,SAOD,Dealer,0
Male,39,M,Pondicherry,605001,Splendor Plus DRK SCR,COMP,Dealer,0
Male,42,M,Medak,502107,SPLENDOR PRO DRS,COMP,Dealer,0
Male,55,,Rishikesh,209201,SUPER SPLENDOR XTEC DRSC,SAOD,CT12OD_3,0
Male,51,M,Mewat,122105,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,42,M,Dholpur,328026,HF DELUXE_HFNDTD,COMP,Dealer,0
Male,33,M,PIRAVOM,686663,SPLENDOR PRO DRS,COMP,Dealer,0
Male,52,M,JHAJHAR,124103,SPLENDOR  + BS6 I3s,SAOD,Dealer,0
Male,28,M,Aligarh,202001,SPLENDOR PRO NEW C,COMP,Dealer,0
Male,42,M,Pondicherry,535004,PLEASURE HPLNFDRSCCR,COMP,Dealer,0
Male,23,M,Jaipur,303104,SPPDIRSCC(SP+13S IBS),COMP,Dealer,0
Male,22,M,HARIHAR,577516,HF 100 FI -DRUM,SAOD,Dealer,0
Male,54,S,Mandi Dabwali,125103,SPLENDOR + BS6 DRS -CAST,SAOD,Dealer,0
Male,36,M,VAISHALI,844502,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,49,M,Nizamabad,503235,HF DELUXE_HFND,COMP,Dealer,0
Male,34,M,PASCHIM MEDINIPORE,721211,SUPER SPL BS6,SAOD,Dealer,0
Male,27,M,CHOTA UDEPUR,361150,SPLENDOR + BS6-I3S DRS,SAOD,Dealer,0
Male,42,M,Bokaro,827013,GLAMOUR BS6 FI DRS,SAOD,Dealer,0
Male,48,M,Hapur,205205,SUPER SPLENDOR XTEC DRSC,SAOD,DIRECT,0
Male,48,,Agra,282005,PLEASURE (PLNDDRSCC),COMP,CTPD2,0
Male,45,M,Gopalganj,841426,SUPER SPLENDOR XTEC DRSC,SAOD,Dealer,0
Male,49,M,KATNI,483331,HF DELUXE BS6 DRUM SELF CAST,SAOD,Dealer,0
Male,46,M,New Delhi,110055,PASSION XPRO DSS CC,COMP,Dealer,0
Male,40,M,Begusarai,808204,Splendor + I3S DRSC FI,SAOD,Dealer,0
Female,36,M,Gorakhpur,223004,DESTINI 125(DESCDRVCF),SAOD,Dealer,0
Male,58,M,Umaria,484661,SPLENDOR +,COMP,Dealer,0
Male,38,M,Bellary,583123,IGNITOR DRUM SELF CAST,COMP,Dealer,0
Male,38,M,Harur,635301,HERO DESTINI 125 XTEC OBD,SAOD,DIRECT,0
Male,38,M,Rewa,486001,PASSION + I3S DRS CAST,SAOD,Dealer,0
Male,27,M,Bhagalpur,812005,SPLENDOR  + BS6 I3s,SAOD,Dealer,0
Male,34,M,Shimoga,577427,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,43,M,Saharanpur,247554,SPLENDOR+ BS6 DRS CAST FI,SAOD,Dealer,0
Male,22,M,Pondicherry,605012,Passion Plus I3S DRS CAST,SAOD,Dealer,0
Male,39,M,Ferozepur,142023,SPL + BS6 DRSC,SAOD,Dealer,0
Male,45,M,Sitamarhi,843327,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,28,S,Dewas,455001,HF DELUXE DRSCFI,SAOD,Dealer,0
Male,33,,Badaun,243633,SPPDIRSCC(SP+13S IBS),COMP,MOBILE,0
Male,58,M,Howrah,711322,Pleasure XTEC BS6,SAOD,Dealer,0
Female,31,S,Wardha,442001,DESTINI-125.,COMP,Dealer,0
Male,44,M,BULANDSHAHER,245411,SPLENDOR + BS6 DRS -CAST,SAOD,Dealer,0
Male,26,M,Karnal,132116,SPLENDOR +SELF BSIV,COMP,Dealer,0
Male,34,M,Karnal,132001,Splendor plus DRS C F1,SAOD,Dealer,0
Male,23,M,Gaya,824211,SPLENDOR+XTEC I3S DRSC FI,SAOD,Dealer,0
Male,27,,Udaipur,313801,HF DELUXE DRSCFI,SAOD,MOBILE,0
Male,39,M,Gautam Buddha Nagar,201306,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,32,M,Gautam Buddha Nagar,201301,DESTINI125BS6 FI VX DRS C,SAOD,Dealer,0
Male,22,,Darjiling,734005,SUPER SPLENDOR XTEC DSSC,SAOD,CT3PLUS1,0
Male,35,,Bharuch,391810,Splendor + I3S DRSC FI,SAOD,CT1SAON4,0
Male,42,M,SUKMA,494111,Passion Plus I3S DRS CAST,SAOD,Dealer,0
Male,39,,RAIGAD,410210,SUPER SPLENDOR XTEC DSSC,SAOD,CT_MON4,0
Male,36,M,Wayanad,673575,HF DELUXE DRSCFI,SAOD,Dealer,0
Male,28,M,Lucknow,226001,DESTINI 125(DESCDRVCF),SAOD,Dealer,0
Female,35,,Dhule,425405,Pleasure Plus XTEC DRS,SAOD,CT12OD_4,0
Male,42,M,Patna,800008,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,32,M,PANCHMAHAL,368713,Passion Plus I3S DRS CAST,SAOD,Dealer,0
Male,28,M,Jaipur,302022,Splendor + I3S DRSC FI,SAOD,Dealer,0
Male,42,,Sirohi,307802,SUPER SPLENDOR XTEC DRSC,SAOD,MOBILE,0
Male,30,M,Pusad,445204,HF DELUXE DRS CAST FI,SAOD,Dealer,0
Male,29,,New Delhi,110092,HF DELUXE BS6 DRUM SELF CAST,SAOD,MOBILE,0
Male,27,M,Parbatsar,341512,HF DELUXE DRS CAST FI,SAOD,Dealer,0
Male,47,,RANGAREDDY,500089,XTREME 125R ABS DSS,SAOD,CT1SAON1,0
Male,26,,Prayagraj,211011,SUPER SPLENDOR XTEC DRSC,SAOD,CT1SAON4,0
Male,46,M,Agra,283202,Splendor + I3S DRSC FI,SAOD,Dealer,0
